table,column
self_paced_selfpacedconfiguration,enable_course_home_improvements
site_configuration_siteconfiguration,id
site_configuration_siteconfiguration,site_id
site_configuration_siteconfiguration,enabled
site_configuration_siteconfiguration,site_values
site_configuration_siteconfigurationhistory,id
site_configuration_siteconfigurationhistory,created
site_configuration_siteconfigurationhistory,modified
site_configuration_siteconfigurationhistory,site_id
site_configuration_siteconfigurationhistory,enabled
site_configuration_siteconfigurationhistory,site_values
static_replace_assetbaseurlconfig,id
static_replace_assetbaseurlconfig,change_date
static_replace_assetbaseurlconfig,enabled
static_replace_assetbaseurlconfig,base_url
static_replace_assetexcludedextensionsconfig,id
static_replace_assetexcludedextensionsconfig,change_date
static_replace_assetexcludedextensionsconfig,enabled
static_replace_assetexcludedextensionsconfig,excluded_extensions
status_coursemessage,id
status_coursemessage,course_key
status_coursemessage,global_message_id
status_globalstatusmessage,id
status_globalstatusmessage,change_date
status_globalstatusmessage,enabled
student_accountrecoveryconfiguration,id
student_accountrecoveryconfiguration,change_date
student_accountrecoveryconfiguration,enabled
student_accountrecoveryconfiguration,csv_file
student_allowedauthuser,id
student_allowedauthuser,created
student_allowedauthuser,modified
student_allowedauthuser,email
student_allowedauthuser,site_id
student_anonymoususerid,id
student_anonymoususerid,anonymous_user_id
student_anonymoususerid,course_id
student_anonymoususerid,user_id
student_bulkchangeenrollmentconfiguration,id
student_bulkchangeenrollmentconfiguration,change_date
student_bulkchangeenrollmentconfiguration,enabled
student_bulkchangeenrollmentconfiguration,csv_file
student_bulkunenrollconfiguration,id
student_bulkunenrollconfiguration,change_date
student_bulkunenrollconfiguration,enabled
student_bulkunenrollconfiguration,csv_file
student_courseaccessrole,id
student_courseaccessrole,org
student_courseaccessrole,course_id
student_courseaccessrole,role
student_courseaccessrole,user_id
student_courseenrollment,id
student_courseenrollment,course_id
student_courseenrollment,is_active
student_courseenrollment,mode
student_courseenrollment,user_id
student_courseenrollment_history,id
student_courseenrollment_history,is_active
student_courseenrollment_history,mode
student_courseenrollment_history,history_id
student_courseenrollment_history,history_date
student_courseenrollment_history,history_type
student_courseenrollmentallowed,id
student_courseenrollmentallowed,email
student_courseenrollmentallowed,course_id
student_courseenrollmentallowed,auto_enroll
student_courseenrollmentattribute,id
student_courseenrollmentattribute,namespace
student_courseenrollmentattribute,name
student_courseenrollmentattribute,value
student_courseenrollmentattribute,enrollment_id
student_courseenrollmentcelebration,id
student_courseenrollmentcelebration,created
student_courseenrollmentcelebration,modified
student_courseenrollmentcelebration,celebrate_first_section
student_courseenrollmentcelebration,enrollment_id
student_courseenrollmentcelebration,celebrate_weekly_goal
student_dashboardconfiguration,id
student_dashboardconfiguration,change_date
student_dashboardconfiguration,enabled
student_dashboardconfiguration,recent_enrollment_time_delta
student_enrollmentrefundconfiguration,id
student_enrollmentrefundconfiguration,change_date
student_enrollmentrefundconfiguration,enabled
student_enrollmentrefundconfiguration,refund_window_microseconds
student_entranceexamconfiguration,id
student_entranceexamconfiguration,course_id
student_entranceexamconfiguration,updated
student_entranceexamconfiguration,skip_entrance_exam
student_entranceexamconfiguration,user_id
student_fbeenrollmentexclusion,id
student_fbeenrollmentexclusion,enrollment_id
student_languageproficiency,id
student_languageproficiency,code
student_languageproficiency,user_profile_id
student_linkedinaddtoprofileconfiguration,id
student_linkedinaddtoprofileconfiguration,change_date
student_linkedinaddtoprofileconfiguration,enabled
student_linkedinaddtoprofileconfiguration,company_identifier
student_loginfailures,id
student_loginfailures,failure_count
student_loginfailures,user_id
student_manualenrollmentaudit,id
student_manualenrollmentaudit,enrolled_email
student_manualenrollmentaudit,state_transition
student_pendingemailchange,id
student_pendingemailchange,new_email
student_pendingemailchange,activation_key
student_pendingemailchange,user_id
student_pendingnamechange,id
student_pendingnamechange,new_name
student_pendingnamechange,rationale
student_pendingnamechange,user_id
student_pendingsecondaryemailchange,id
student_pendingsecondaryemailchange,new_secondary_email
student_pendingsecondaryemailchange,activation_key
student_pendingsecondaryemailchange,user_id
student_registrationcookieconfiguration,id
student_registrationcookieconfiguration,change_date
student_registrationcookieconfiguration,enabled
student_registrationcookieconfiguration,utm_cookie_name
student_registrationcookieconfiguration,affiliate_cookie_name
student_sociallink,id
student_sociallink,platform
student_sociallink,social_link
student_sociallink,user_profile_id
student_userattribute,id
student_userattribute,created
student_userattribute,modified
student_userattribute,name
student_userattribute,value
student_userattribute,user_id
student_usercelebration,id
student_usercelebration,created
student_usercelebration,modified
student_usercelebration,streak_length
student_usercelebration,longest_ever_streak
student_usercelebration,user_id
student_userpasswordtogglehistory,id
student_userpasswordtogglehistory,created
student_userpasswordtogglehistory,modified
student_userpasswordtogglehistory,disabled
student_userpasswordtogglehistory,created_by_id
student_userpasswordtogglehistory,user_id
student_usersignupsource,id
student_usersignupsource,site
student_usersignupsource,user_id
student_userstanding,id
student_userstanding,account_status
student_userstanding,standing_last_changed_at
student_userstanding,changed_by_id
student_userstanding,user_id
student_usertestgroup,id
student_usertestgroup,name
student_usertestgroup,description
survey_surveyanswer,id
survey_surveyanswer,created
survey_surveyanswer,modified
survey_surveyanswer,field_name
survey_surveyanswer,field_value
survey_surveyanswer,form_id
survey_surveyanswer,user_id
survey_surveyform,id
survey_surveyform,created
survey_surveyform,modified
survey_surveyform,name
survey_surveyform,form
system_wide_roles_systemwiderole,id
system_wide_roles_systemwiderole,created
system_wide_roles_systemwiderole,modified
system_wide_roles_systemwiderole,name
system_wide_roles_systemwideroleassignment,id
system_wide_roles_systemwideroleassignment,created
system_wide_roles_systemwideroleassignment,modified
system_wide_roles_systemwideroleassignment,role_id
system_wide_roles_systemwideroleassignment,user_id
system_wide_roles_systemwideroleassignment,applies_to_all_contexts
tagging_tagavailablevalues,id
tagging_tagavailablevalues,value
tagging_tagavailablevalues,category_id
tagging_tagcategories,id
tagging_tagcategories,name
tagging_tagcategories,title
teams_courseteam,id
teams_courseteam,team_id
teams_courseteam,discussion_topic_id
teams_courseteam,name
teams_courseteam,course_id
teams_courseteam,topic_id
teams_courseteam,date_created
teams_courseteam,description
teams_courseteam,country
teams_courseteam,language
teams_courseteam,last_activity_at
teams_courseteam,team_size
teams_courseteam,organization_protected
teams_courseteammembership,id
teams_courseteammembership,date_joined
teams_courseteammembership,last_activity_at
teams_courseteammembership,team_id
teams_courseteammembership,user_id
theming_sitetheme,id
theming_sitetheme,theme_dir_name
theming_sitetheme,site_id
user_api_retirementstate,id
user_api_retirementstate,state_name
user_api_retirementstate,state_execution_order
user_api_retirementstate,is_dead_end_state
user_api_retirementstate,required
user_api_usercoursetag,id
user_api_usercoursetag,key
user_api_usercoursetag,course_id
user_api_usercoursetag,value
user_api_usercoursetag,user_id
user_api_userorgtag,id
user_api_userorgtag,created
user_api_userorgtag,modified
user_api_userorgtag,key
user_api_userorgtag,org
user_api_userorgtag,value
user_api_userorgtag,user_id
user_api_userpreference,id
user_api_userpreference,key
user_api_userpreference,value
user_api_userpreference,user_id
user_api_userretirementpartnerreportingstatus,id
user_api_userretirementpartnerreportingstatus,created
user_api_userretirementpartnerreportingstatus,modified
user_api_userretirementpartnerreportingstatus,original_username
user_api_userretirementpartnerreportingstatus,original_email
user_api_userretirementpartnerreportingstatus,original_name
user_api_userretirementpartnerreportingstatus,is_being_processed
user_api_userretirementpartnerreportingstatus,user_id
user_api_userretirementrequest,id
user_api_userretirementrequest,created
user_api_userretirementrequest,modified
user_api_userretirementrequest,user_id
user_api_userretirementstatus,id
user_api_userretirementstatus,created
user_api_userretirementstatus,modified
user_api_userretirementstatus,original_username
user_api_userretirementstatus,original_email
user_api_userretirementstatus,original_name
user_api_userretirementstatus,retired_username
user_api_userretirementstatus,retired_email
user_api_userretirementstatus,responses
user_api_userretirementstatus,current_state_id
user_api_userretirementstatus,last_state_id
user_api_userretirementstatus,user_id
util_ratelimitconfiguration,id
util_ratelimitconfiguration,change_date
util_ratelimitconfiguration,enabled
verified_track_content_migrateverifiedtrackcohortssetting,id
verified_track_content_migrateverifiedtrackcohortssetting,change_date
verified_track_content_migrateverifiedtrackcohortssetting,enabled
verified_track_content_migrateverifiedtrackcohortssetting,old_course_key
verified_track_content_migrateverifiedtrackcohortssetting,rerun_course_key
verified_track_content_migrateverifiedtrackcohortssetting,audit_cohort_names
verified_track_content_verifiedtrackcohortedcourse,id
verified_track_content_verifiedtrackcohortedcourse,course_key
verified_track_content_verifiedtrackcohortedcourse,enabled
verified_track_content_verifiedtrackcohortedcourse,verified_cohort_name
verify_student_manualverification,id
verify_student_manualverification,status
verify_student_manualverification,status_changed
verify_student_manualverification,name
verify_student_manualverification,created_at
verify_student_manualverification,updated_at
verify_student_manualverification,reason
verify_student_manualverification,user_id
verify_student_softwaresecurephotoverification,id
verify_student_softwaresecurephotoverification,status
verify_student_softwaresecurephotoverification,status_changed
verify_student_softwaresecurephotoverification,name
verify_student_softwaresecurephotoverification,face_image_url
verify_student_softwaresecurephotoverification,photo_id_image_url
verify_student_softwaresecurephotoverification,receipt_id
verify_student_softwaresecurephotoverification,created_at
verify_student_softwaresecurephotoverification,updated_at
verify_student_softwaresecurephotoverification,display
verify_student_softwaresecurephotoverification,reviewing_service
verify_student_softwaresecurephotoverification,error_msg
verify_student_softwaresecurephotoverification,error_code
verify_student_softwaresecurephotoverification,photo_id_key
verify_student_softwaresecurephotoverification,user_id
verify_student_ssoverification,id
verify_student_ssoverification,status
verify_student_ssoverification,status_changed
verify_student_ssoverification,name
verify_student_ssoverification,created_at
verify_student_ssoverification,updated_at
verify_student_ssoverification,identity_provider_type
verify_student_ssoverification,identity_provider_slug
verify_student_ssoverification,user_id
verify_student_sspverificationretryconfig,id
verify_student_sspverificationretryconfig,change_date
verify_student_sspverificationretryconfig,enabled
verify_student_sspverificationretryconfig,arguments
verify_student_verificationdeadline,id
verify_student_verificationdeadline,created
verify_student_verificationdeadline,modified
verify_student_verificationdeadline,course_key
verify_student_verificationdeadline,deadline
verify_student_verificationdeadline,deadline_is_explicit
video_config_coursehlsplaybackenabledflag,id
video_config_coursehlsplaybackenabledflag,change_date
video_config_coursehlsplaybackenabledflag,enabled
video_config_coursehlsplaybackenabledflag,course_id
video_config_coursevideotranscriptenabledflag,id
video_config_coursevideotranscriptenabledflag,change_date
video_config_coursevideotranscriptenabledflag,enabled
video_config_coursevideotranscriptenabledflag,course_id
video_config_courseyoutubeblockedflag,id
video_config_courseyoutubeblockedflag,change_date
video_config_courseyoutubeblockedflag,enabled
video_config_courseyoutubeblockedflag,course_id
video_config_hlsplaybackenabledflag,id
video_config_hlsplaybackenabledflag,change_date
video_config_hlsplaybackenabledflag,enabled
video_config_hlsplaybackenabledflag,enabled_for_all_courses
video_config_migrationenqueuedcourse,created
video_config_migrationenqueuedcourse,modified
video_config_migrationenqueuedcourse,course_id
video_config_migrationenqueuedcourse,command_run
video_config_transcriptmigrationsetting,id
video_config_transcriptmigrationsetting,change_date
video_config_transcriptmigrationsetting,enabled
video_config_transcriptmigrationsetting,force_update
video_config_transcriptmigrationsetting,commit
video_config_transcriptmigrationsetting,all_courses
video_config_transcriptmigrationsetting,course_ids
video_config_transcriptmigrationsetting,command_run
video_config_transcriptmigrationsetting,batch_size
video_config_updatedcoursevideos,id
video_config_updatedcoursevideos,created
video_config_updatedcoursevideos,modified
video_config_updatedcoursevideos,course_id
video_config_updatedcoursevideos,edx_video_id
video_config_updatedcoursevideos,command_run
video_config_videotranscriptenabledflag,id
video_config_videotranscriptenabledflag,change_date
video_config_videotranscriptenabledflag,enabled
video_config_videotranscriptenabledflag,enabled_for_all_courses
video_pipeline_coursevideouploadsenabledbydefault,id
video_pipeline_coursevideouploadsenabledbydefault,change_date
video_pipeline_coursevideouploadsenabledbydefault,enabled
video_pipeline_coursevideouploadsenabledbydefault,course_id
video_pipeline_vempipelineintegration,id
video_pipeline_vempipelineintegration,change_date
video_pipeline_vempipelineintegration,enabled
video_pipeline_vempipelineintegration,client_name
video_pipeline_vempipelineintegration,api_url
video_pipeline_vempipelineintegration,service_username
video_pipeline_videouploadsenabledbydefault,id
video_pipeline_videouploadsenabledbydefault,change_date
video_pipeline_videouploadsenabledbydefault,enabled
video_pipeline_videouploadsenabledbydefault,enabled_for_all_courses
xblock_config_studioconfig,id
xblock_config_studioconfig,change_date
xblock_config_studioconfig,enabled
xblock_config_studioconfig,disabled_blocks
