model,module,app,table,field,field_type,parent,through_model,related_names,primary_key,max_length,unique,null,related_model,foreign_type,default,on_delete,is_m2m_field,auto_now
Voucher,saleor.discount.models,discount,discount_voucher,channel_listings,ManyToOneRel,discount_voucher,,,,,,,discount_voucherchannellisting,ForeignKey,,CASCADE,no,
Voucher,saleor.discount.models,discount,discount_voucher,customers,ManyToOneRel,discount_voucher,,,,,,,discount_vouchercustomer,ForeignKey,,CASCADE,no,
Voucher,saleor.discount.models,discount,discount_voucher,translations,ManyToOneRel,discount_voucher,,,,,,,discount_vouchertranslation,ForeignKey,,CASCADE,no,
Voucher,saleor.discount.models,discount,discount_voucher,id,AutoField,discount_voucher,,,True,,False,False,,,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,private_metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
Voucher,saleor.discount.models,discount,discount_voucher,metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
Voucher,saleor.discount.models,discount,discount_voucher,type,CharField,discount_voucher,,,False,20,False,False,,,entire_order,,no,
Voucher,saleor.discount.models,discount,discount_voucher,name,CharField,discount_voucher,,,False,255,False,True,,,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,code,CharField,discount_voucher,,,False,16,True,False,,,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,usage_limit,PositiveIntegerField,discount_voucher,,,False,,False,True,,,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,used,PositiveIntegerField,discount_voucher,,,False,,False,False,,,0,,no,
Voucher,saleor.discount.models,discount,discount_voucher,start_date,DateTimeField,discount_voucher,,,False,,False,False,,,<function now at 0x7f4c56d895e0>,,no,
Voucher,saleor.discount.models,discount,discount_voucher,end_date,DateTimeField,discount_voucher,,,False,,False,True,,,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,apply_once_per_order,BooleanField,discount_voucher,,,False,,False,False,,,False,,no,
Voucher,saleor.discount.models,discount,discount_voucher,apply_once_per_customer,BooleanField,discount_voucher,,,False,,False,False,,,False,,no,
Voucher,saleor.discount.models,discount,discount_voucher,only_for_staff,BooleanField,discount_voucher,,,False,,False,False,,,False,,no,
Voucher,saleor.discount.models,discount,discount_voucher,discount_value_type,CharField,discount_voucher,,,False,10,False,False,,,fixed,,no,
Voucher,saleor.discount.models,discount,discount_voucher,countries,CountryField,discount_voucher,,,False,749,False,False,,,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,min_checkout_items_quantity,PositiveIntegerField,discount_voucher,,,False,,False,True,,,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,products,ManyToManyField,discount_voucher,Voucher_products,,False,,False,False,product_product,ManyToManyField,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,variants,ManyToManyField,discount_voucher,Voucher_variants,,False,,False,False,product_productvariant,ManyToManyField,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,collections,ManyToManyField,discount_voucher,Voucher_collections,,False,,False,False,product_collection,ManyToManyField,,,no,
Voucher,saleor.discount.models,discount,discount_voucher,categories,ManyToManyField,discount_voucher,Voucher_categories,,False,,False,False,product_category,ManyToManyField,,,no,
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,id,AutoField,discount_voucherchannellisting,,,True,,False,False,,,,,no,
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,voucher,ForeignKey,discount_voucherchannellisting,,channel_listings,False,,False,False,discount_voucher,,,CASCADE,no,
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,channel,ForeignKey,discount_voucherchannellisting,,voucher_listings,False,,False,False,channel_channel,,,CASCADE,no,
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,discount_value,DecimalField,discount_voucherchannellisting,,,False,,False,False,,,,,no,
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,currency,CharField,discount_voucherchannellisting,,,False,3,False,False,,,,,no,
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,min_spent_amount,DecimalField,discount_voucherchannellisting,,,False,,False,True,,,,,no,
VoucherChannelListing,saleor.discount.models,discount,discount_voucherchannellisting,discount,MoneyField,discount_voucherchannellisting,,,,,,,,,,,no,
